group_code,marine_site_name,site_code,site_lat,site_long,ltm_lat,ltm_long,marine_sort_order,marine_common_year,season_name,marine_season_code,marine_common_season,min_survey_date,max_survey_date,target_assemblage,survey_type_code,species_code,average_percent_cover,num_plots_sampled,stddev,stderr,state_province,georegion,bioregion,mpa_designation,mpa_region,mpa_lt_region,mpa_name,island,last_updated
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,HALSTE,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,HESCAL,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,LIMPET,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,LOTGIG,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,MASSPP,4.2,5,4.65832588,2.083266666,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,MAZAFF,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,MAZSPP,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,MYTCAL,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,MYTTRO,4.6,5,7.231873893,3.234192326,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,NEOLAR,1,5,1.224744871,0.547722558,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,NONCRU,0.6,5,0.894427191,0.4,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,OTHALG,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,OTHBAR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,OTHBRO,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,OTHGRE,1,5,1.414213562,0.632455532,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,OTHINV,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,OTHRED,12.6,5,11.21605991,5.015974482,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,OTHSUB,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,PELLIM,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,PHRSAB,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,PHYSPP,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,PISOCH,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,POLPOL,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,PORSPP,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,ROCK,1.2,5,1.095445115,0.489897949,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,SAND,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,SARMUT,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,SCYSPP,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,SEMCAR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,SEPBRA,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,SILCOM,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,TAR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,TETRUB,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2014,Summer,SU14,134,6/24/2014,6/24/2014,fucus,photo_plot_surveys,ULVENT,1,5,1.732050808,0.774596669,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,ANTELE,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,ARTCOR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,CHITON,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,CHOCAN,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,CHTBAL,38.6,5,19.47562579,8.709764635,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,CLACOL,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,CRUCOR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,EGRMEN,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,EISARB,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,ENDMUR,0.2,5,0.447213595,0.2,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,ENPEPH,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,FUCGAR,26.6,5,25.96728711,11.61292384,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,HALSTE,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,HESCAL,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,LIMPET,0.4,5,0.547722558,0.244948974,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,LOTGIG,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,MASSPP,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,MAZAFF,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,MAZSPP,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,MYTCAL,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,MYTTRO,12,5,14.69693846,6.57267069,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,NEOLAR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,NONCRU,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,OTHALG,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,OTHBAR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,OTHBRO,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,OTHGRE,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,OTHINV,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,OTHRED,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,OTHSUB,3.2,5,4.086563348,1.827566688,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,PELLIM,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,PHRSAB,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,PHYSPP,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,PISOCH,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,POLPOL,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,PORSPP,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,ROCK,19,5,12.509996,5.594640292,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,SAND,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,SARMUT,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,SCYSPP,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,SEMCAR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,SEPBRA,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,SILCOM,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,TAR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,TETRUB,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,chthamalus_balanus,photo_plot_surveys,ULVENT,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,fucus,photo_plot_surveys,ANTELE,0.6,5,0.547722558,0.244948974,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,fucus,photo_plot_surveys,ARTCOR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,fucus,photo_plot_surveys,CHITON,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,fucus,photo_plot_surveys,CHOCAN,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,fucus,photo_plot_surveys,CHTBAL,50.2,5,9.757048734,4.363484846,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,fucus,photo_plot_surveys,CLACOL,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,fucus,photo_plot_surveys,CRUCOR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,fucus,photo_plot_surveys,EGRMEN,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2015,Summer,SU15,138,6/6/2015,6/6/2015,fucus,photo_plot_surveys,EISARB,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,6/6/2023 13:09
